id,longitude,latitude,lsoa_location,police_force,date,severity,vehicles,casualties,road_type,speed_limit,weather,road_conditions,human_crossing
12283,-3.326702,51.590428,W01001263,62,2018-11-13,3,1,1,6,30,1,0,0
12284,-3.445672,51.713716,W01001148,62,2018-11-14,3,1,1,2,30,1,0,0
12285,-3.196723,51.481657,W01001861,62,2018-11-12,3,1,1,6,30,1,0,0
12286,-3.378022,51.746765,W01001315,62,2018-11-14,2,1,1,6,20,1,0,0
12287,-3.172319,51.469,W01001699,62,2018-11-14,3,1,1,6,30,8,0,0
12288,-3.12339,51.51728,W01001803,62,2018-11-14,3,3,1,6,30,1,0,0
12289,-3.897441,51.688485,W01000796,62,2018-11-02,3,2,1,6,60,1,0,0
12290,-3.53629,51.503749,W01001003,62,2018-11-14,3,2,1,3,30,1,0,0
12291,-3.851391,51.653781,W01000914,62,2018-11-16,3,2,1,3,70,1,0,0
12292,-3.309895,51.506515,W01001729,62,2018-11-15,3,1,2,3,70,2,0,0
12293,-3.507416,51.736175,W01001188,62,2018-09-19,3,5,1,6,30,1,0,0
12294,-3.974229,51.629766,W01000863,62,2018-10-24,3,1,1,6,30,1,0,0
12295,-3.370541,51.753749,W01001310,62,2018-10-26,3,2,1,1,30,1,0,0
12296,-3.274583,51.404879,W01001066,62,2018-11-04,3,2,3,1,30,2,0,0
12297,-3.440317,51.711021,W01001150,62,2018-11-06,3,1,1,1,30,1,0,0
12298,-4.039604,51.681704,W01000842,62,2018-10-16,2,2,1,6,30,2,0,0
12299,-3.950136,51.634008,W01000864,62,2018-11-06,3,2,1,3,30,2,0,0
12300,-3.243559,51.421911,W01001086,62,2018-11-18,3,1,1,6,30,1,0,0
12301,-3.279248,51.510675,W01001729,62,2018-11-13,3,2,1,3,30,1,0,0
12302,-3.18782,51.477125,W01001856,62,2018-10-08,3,1,1,6,30,1,0,0
12303,-4.040383,51.651098,W01000777,62,2018-11-05,3,2,2,6,30,1,0,0
12304,-3.220345,51.513092,W01001896,62,2018-10-26,3,1,1,6,30,1,0,0
12305,-3.846339,51.66216,W01000915,62,2018-11-16,3,2,1,6,30,1,0,0
12306,-3.378294,51.555107,W01001195,62,2018-08-29,3,2,1,6,30,1,0,0
12307,-3.566728,51.495514,W01001037,62,2018-11-18,3,1,1,1,30,1,0,0
12308,-4.035574,51.705353,W01000845,62,2018-10-26,3,2,1,6,30,1,0,0
12309,-3.703928,51.518951,W01001000,62,2018-11-26,2,2,1,6,30,1,0,0
12310,-3.366885,51.402948,W01001120,62,2018-06-20,2,3,2,6,50,2,0,0
12311,-3.429516,51.615397,W01001232,62,2018-11-18,3,1,1,6,30,8,0,0
12312,-3.93808,51.636618,W01000788,62,2018-11-18,2,1,1,6,30,1,0,0
12313,-3.901549,51.660497,W01000794,62,2018-11-02,3,2,1,6,30,1,0,0
12314,-3.215613,51.517215,W01001851,62,2018-11-12,3,1,1,6,30,2,0,0
12315,-3.564429,51.523017,W01000998,62,2018-11-15,3,2,1,6,30,1,1,0
12316,-3.144923,51.496085,W01001825,62,2018-11-24,1,2,3,6,30,1,0,0
12317,-3.452504,51.624683,W01001260,62,2018-11-17,3,2,1,6,30,9,0,0
12318,-3.724978,51.524426,W01001000,62,2018-11-19,3,2,2,6,40,1,0,0
12319,-3.379086,51.682722,W01001208,62,2018-11-20,3,1,1,6,30,1,0,0
12320,-3.223639,51.483843,W01001716,62,2018-11-19,3,2,2,6,30,1,0,0
12321,-3.803634,51.608051,W01000885,62,2018-11-26,3,2,1,3,50,1,0,0
12322,-3.628355,51.50471,W01000989,62,2018-11-27,3,2,1,1,60,1,0,0
12323,-3.984335,51.605387,W01000860,62,2018-10-28,2,2,1,6,30,1,0,0
12324,-3.808439,51.615216,W01000889,62,2018-11-14,3,3,3,1,50,4,0,0
12325,-3.491334,51.654553,W01001216,62,2018-11-20,3,1,1,6,30,1,0,0
12326,-3.169927,51.443027,W01001123,62,2018-11-09,3,3,1,6,30,1,0,0
12327,-3.447425,51.613515,W01001218,62,2018-11-22,2,1,1,6,30,1,0,0
12328,-3.176578,51.476735,W01001941,62,2018-11-21,3,1,1,3,30,1,0,0
12329,-3.162547,51.501981,W01001821,62,2018-11-21,3,2,2,3,70,1,0,0
12330,-4.231321,51.56265,W01000775,62,2018-11-21,2,2,2,6,60,1,0,0
12331,-3.390021,51.532848,W01001243,62,2018-11-20,3,2,2,3,30,1,0,0
12332,-3.778471,51.590936,W01000951,62,2018-11-28,3,1,1,6,30,2,0,0
12333,-3.285847,51.393857,W01001061,62,2018-11-27,3,2,1,1,30,5,0,0
12334,-3.520565,51.739998,W01001187,62,2018-11-22,3,2,1,6,30,1,0,0
12335,-3.572561,51.52976,W01001008,62,2018-11-22,3,2,3,1,30,1,0,0
12336,-3.173168,51.4847,W01001939,62,2018-11-16,3,1,1,3,30,1,0,0
12337,-3.581051,51.506832,W01001028,62,2018-11-12,3,2,1,3,30,2,0,0
12338,-3.826975,51.658857,W01000922,62,2018-11-23,3,3,2,3,70,1,0,0
12339,-3.833306,51.735059,W01000946,62,2018-11-24,2,1,4,6,60,1,0,0
12340,-3.637998,51.531374,W01000996,62,2018-11-22,2,2,2,6,30,1,0,0
12341,-3.502192,51.658956,W01001269,62,2018-11-24,3,1,1,6,30,1,0,0
12342,-3.614345,51.7513,W01000926,62,2018-11-28,2,1,1,6,30,5,0,0
12343,-3.915403,51.620435,W01000850,62,2018-11-27,3,2,2,3,40,1,0,0
12344,-3.208156,51.477817,W01001711,62,2018-11-08,3,1,2,6,30,1,0,0
12345,-3.915157,51.677316,W01000806,62,2018-11-24,3,2,1,6,30,1,0,0
12346,-3.553568,51.559699,W01000986,62,2018-11-24,3,1,3,6,40,1,0,0
12347,-3.576852,51.507932,W01001021,62,2018-11-26,2,1,2,6,30,1,0,0
12348,-3.580857,51.533704,W01001056,62,2018-11-26,3,1,1,3,70,1,0,0
12349,-3.354779,51.761035,W01001298,62,2018-11-26,3,2,1,6,30,1,0,0
12350,-3.829079,51.677349,W01000923,62,2018-11-30,3,2,1,6,60,5,0,0
12351,-3.877883,51.662353,W01000795,62,2018-11-23,3,2,2,3,70,1,0,0
12352,-4.031347,51.712441,W01000845,62,2018-11-28,3,1,1,6,30,1,0,0
12353,-3.592757,51.750857,W01000926,62,2018-11-28,3,1,1,6,50,2,0,0
12354,-3.213844,51.444137,W01001090,62,2018-09-23,3,1,2,6,40,1,0,0
12355,-3.983147,51.621873,W01000853,62,2018-11-29,3,2,2,6,30,2,0,0
12356,-3.940884,51.623101,W01001955,62,2018-11-28,3,2,1,6,60,1,0,0
12357,-3.170284,51.501976,W01001827,62,2018-11-30,3,1,1,3,50,2,0,0
12358,-3.523456,51.667467,W01001272,62,2018-11-30,3,2,1,6,30,2,0,0
12359,-3.217189,51.53521,W01001852,62,2018-11-28,3,2,3,3,70,2,0,0
12360,-3.152696,51.490694,W01001698,62,2018-07-27,3,1,1,6,30,1,0,0
12361,-3.476943,51.747181,W01001233,62,2018-11-30,3,2,1,3,60,2,0,0
12362,-3.160832,51.478682,W01001874,62,2018-11-28,3,2,1,1,30,2,0,0
12363,-3.511275,51.654712,W01001269,62,2018-11-30,3,2,1,6,30,8,0,0
12364,-3.384363,51.751878,W01001307,62,2018-11-30,3,1,1,6,30,2,0,0
12365,-3.792445,51.592036,W01000932,62,2018-12-01,3,2,1,1,30,2,0,0
12366,-3.852626,51.624832,W01000917,62,2018-11-30,3,2,2,3,50,1,0,0
12367,-3.91048,51.681331,W01000815,62,2018-12-01,3,2,1,6,50,2,0,0
12368,-3.252426,51.496856,W01001749,62,2018-11-30,3,2,3,6,30,1,0,0
12369,-3.26154,51.401657,W01001073,62,2018-11-30,3,1,1,1,30,2,0,0
12370,-3.331438,51.549534,W01001197,62,2018-11-11,3,2,1,6,60,2,0,0
12371,-3.737929,51.561319,W01000933,62,2018-12-05,3,2,1,3,30,2,0,0
12372,-3.204097,51.501921,W01001756,62,2018-11-30,2,1,3,3,40,1,0,0
12373,-3.813851,51.661138,W01000922,62,2018-12-05,3,3,4,3,70,2,0,0
12374,-3.285656,51.574402,W01001184,62,2018-11-30,3,1,1,3,70,5,0,0
12375,-3.361454,51.511413,W01001225,62,2018-11-27,3,2,1,3,70,1,0,0
12376,-3.437503,51.640963,W01001275,62,2018-11-30,3,2,1,6,30,5,0,0
12377,-3.178918,51.519981,W01001731,62,2018-12-01,3,2,1,1,30,2,0,0
12378,-3.460614,51.721965,W01001153,62,2018-12-01,3,2,2,6,30,2,0,0
12379,-3.748847,51.733649,W01000918,62,2018-10-20,2,2,1,6,30,1,0,0
12380,-3.271492,51.404373,W01001063,62,2018-11-21,3,1,1,6,30,1,0,0
12381,-3.573051,51.534376,W01000987,62,2018-12-01,3,2,1,3,50,2,0,0
12382,-3.436131,51.616297,W01001232,62,2018-11-24,3,3,1,6,30,1,0,0
12383,-3.806088,51.657903,W01000935,62,2018-12-02,2,2,1,1,30,2,0,0
12384,-3.520519,51.739935,W01001187,62,2018-11-28,3,2,1,6,30,2,0,0
12385,-3.688409,51.718769,W01000925,62,2018-10-09,3,2,1,6,30,1,0,0
12386,-3.388157,51.750404,W01001306,62,2018-10-08,3,2,5,3,30,1,0,0
12387,-3.915303,51.619429,W01000850,62,2018-10-21,3,2,1,6,30,1,0,0
12388,-3.35968,51.718646,W01001312,62,2018-10-21,3,1,1,3,70,1,1,0
12389,-3.592423,51.537927,W01001056,62,2018-12-03,3,2,1,1,60,5,0,0
12390,-3.472578,51.666381,W01001203,62,2018-10-21,3,1,1,6,30,1,0,0
12391,-3.164345,51.467928,W01001943,62,2018-12-05,3,1,1,6,30,1,0,0
12392,-3.580809,51.535224,W01001056,62,2018-12-01,3,3,3,3,50,2,0,0
12393,-3.409713,51.612112,W01001232,62,2018-12-01,3,1,1,6,30,1,0,0
12394,-3.394072,51.55172,W01001242,62,2018-12-01,3,2,1,1,60,2,0,0
12395,-3.449282,51.711648,W01001149,62,2018-10-19,3,1,1,6,30,1,0,0
12396,-3.820883,51.629493,W01000895,62,2018-10-01,3,2,1,1,30,1,0,0
12397,-4.15671,51.620854,W01000776,62,2018-10-09,3,2,1,6,40,1,0,0
12398,-3.953475,51.617883,W01000747,62,2018-11-30,3,2,1,6,20,8,0,0
12399,-3.955978,51.639118,W01000767,62,2018-10-19,3,1,1,6,30,1,0,0
12400,-3.191676,51.446603,W01001076,62,2018-12-02,3,1,1,6,40,2,0,0
12401,-3.956947,51.619354,W01000871,62,2018-12-03,3,2,4,6,30,1,0,0
12402,-3.949447,51.657356,W01000820,62,2018-10-18,3,2,1,6,30,1,0,0
12403,-3.219694,51.490889,W01001781,62,2018-12-03,3,2,2,3,40,1,0,0
12404,-3.803754,51.662849,W01000939,62,2018-12-04,3,2,4,6,30,2,0,0
12405,-3.959954,51.612362,W01000749,62,2018-12-04,2,1,1,3,30,2,0,0
12406,-3.540898,51.631749,W01001024,62,2018-12-04,3,1,1,6,60,1,0,0
12407,-3.703645,51.517148,W01001000,62,2018-12-04,3,1,1,3,70,2,0,0
12408,-3.752738,51.642535,W01000945,62,2018-12-04,3,3,1,6,30,2,0,0
12409,-3.226077,51.407681,W01001133,62,2018-12-05,3,2,1,6,40,2,0,0
12410,-3.347403,51.716189,W01001313,62,2018-12-04,3,1,1,2,30,1,0,0
12411,-3.358684,51.511319,W01001113,62,2018-12-06,3,2,1,7,40,5,0,0
12412,-3.403749,51.760352,W01001324,62,2018-04-13,1,6,1,6,30,1,0,0
12413,-3.347866,51.766824,W01001295,62,2018-12-05,3,3,1,3,60,1,0,0
12414,-3.391177,51.523024,W01001223,62,2018-12-06,3,1,1,6,30,2,0,0
12415,-3.145326,51.509227,W01001811,62,2018-11-28,2,2,1,3,50,2,0,0
12416,-3.36839,51.756381,W01001310,62,2018-10-26,3,1,1,6,30,1,0,0
12417,-3.66197,51.61747,W01000995,62,2018-12-07,3,1,1,6,30,2,0,0
12418,-3.208578,51.500302,W01001788,62,2018-12-07,3,2,1,6,30,2,0,0
12419,-3.494592,51.52052,W01001004,62,2018-12-08,3,2,1,3,50,2,0,0
12420,-3.452808,51.614285,W01001218,62,2018-12-06,3,1,1,6,30,5,0,0
12421,-3.211106,51.50978,W01001889,62,2018-12-08,1,1,1,6,30,1,0,0
12422,-3.810801,51.650997,W01000937,62,2018-12-06,3,2,1,6,30,2,0,0
12423,-3.659842,51.492894,W01001029,62,2018-12-09,3,2,2,6,40,1,0,0
12424,-3.143421,51.51429,W01001811,62,2018-12-09,3,4,1,3,50,1,0,0
12425,-3.366679,51.733787,W01001318,62,2018-12-10,3,1,1,6,60,1,0,0
12426,-3.230932,51.414995,W01001089,62,2018-11-17,3,1,1,1,30,1,0,0
12427,-3.733312,51.551451,W01000933,62,2018-12-07,3,3,3,3,70,2,0,0
12428,-3.211592,51.455814,W01001090,62,2018-12-10,3,2,1,6,40,1,0,0
12429,-3.113781,51.542261,W01001843,62,2018-12-07,3,1,1,3,70,5,0,0
12430,-3.478151,51.746474,W01001233,62,2018-12-04,3,5,3,3,60,2,0,0
12431,-3.567105,51.545993,W01000986,62,2018-11-22,3,1,1,6,30,1,0,0
12432,-3.947846,51.632832,W01000742,62,2018-12-16,2,1,1,3,30,1,0,0
12433,-3.507301,51.660419,W01001269,62,2018-09-24,1,1,1,6,30,9,0,0
12434,-4.021054,51.684192,W01000837,62,2018-12-02,2,3,7,3,70,2,0,0
12435,-3.56675,51.545755,W01000986,62,2018-12-10,3,2,2,6,30,1,0,0
12436,-3.450643,51.634291,W01001201,62,2018-12-09,1,1,1,6,30,5,0,0
12437,-4.037817,51.668975,W01000773,62,2018-11-19,3,1,1,6,30,2,0,0
12438,-3.2263,51.498184,W01001780,62,2018-12-10,3,2,1,3,30,1,0,0
