id,longitude,latitude,lsoa_location,police_force,date,severity,vehicles,casualties,road_type,speed_limit,weather,road_conditions,human_crossing,geom
194,-3.679236,53.28702,W01000163,60,2016-03-10,3,2,1,6,30,1,0,0,0101000020346C0000A0F1B6DC6496114184571A0C10121741
195,-3.035932,53.056329,W01000373,60,2016-03-11,2,2,1,6,30,9,0,0,0101000020346C0000DE44CAF2A32E1441805CF97159741541
196,-4.608809,53.301672,W01000040,60,2016-03-11,3,2,1,6,60,1,0,0,0101000020346C0000CCC8C5C16F9E0B41A13CDF3995481741
197,-3.570542,53.285292,W01001927,60,2016-03-11,3,2,1,7,30,1,0,0,0101000020346C00009253C59C89071241264966027C0C1741
198,-3.920679,53.11377,W01000121,60,2016-03-11,2,1,1,6,60,1,0,0,0101000020346C00003244E42ED7921041FD5424CE4AEB1541
199,-3.175401,52.930819,W01001930,60,2016-03-11,3,2,1,6,60,1,0,0,0101000020346C000020A37B080399134147A1D024749C1441
200,-4.237921,52.925561,W01000061,60,2016-03-12,3,2,1,6,30,8,4,0,0101000020346C0000A357555ECA790E41E2439149D9AD1441
201,-4.501041,53.273969,W01000023,60,2016-03-12,3,2,1,6,60,1,0,0,0101000020346C00002A7A02AE707B0C41FACACB0F6D141741
202,-3.055349,53.057165,W01000362,60,2016-03-12,3,1,1,6,30,1,0,0,0101000020346C000080E376F8531A14418DF53A6319761541
203,-3.067025,52.975892,W01000355,60,2016-03-13,3,1,1,6,30,1,0,0,0101000020346C0000E71A67ADFF0B1441E883C27D04E91441
204,-3.169493,53.069708,W01000203,60,2016-03-13,2,2,3,6,50,1,0,0,0101000020346C0000AD14E54027A31341E7D68F83C18D1541
205,-3.720864,53.290688,W01000144,60,2016-03-13,3,2,3,6,30,1,0,0,0101000020346C000022C7B3CD306B1141B6E6E23A78191741
206,-3.245041,53.230793,W01000270,60,2016-03-13,3,1,1,6,30,1,0,0,0101000020346C00005E5E5C2DEF581341BB82826013A71641
207,-3.058262,53.219706,W01000274,60,2016-03-14,3,2,1,6,30,1,0,0,0101000020346C0000CEA8B63D741B1441D4F4F4ABAA901641
208,-3.831164,53.306999,W01000135,60,2016-03-14,2,2,1,6,40,1,0,0,0101000020346C0000BFF2662A0CF910415E042DB4AC381741
209,-3.569338,53.284768,W01000140,60,2016-03-14,3,2,1,1,40,1,0,0,0101000020346C0000744F0689C5081241536C7CCC8B0B1741
210,-3.742003,53.295083,W01000183,60,2016-03-15,3,2,1,6,30,1,0,0,0101000020346C00001D7F80A85C551141E114715AA4211741
211,-3.076104,53.133751,W01000307,60,2016-03-15,1,1,1,6,40,1,0,0,0101000020346C00005B3F0FEA97061441826C7C438AFB1541
212,-4.164644,53.204059,W01000102,60,2016-03-16,3,2,2,3,70,1,4,0,0101000020346C00002E58B227F4300F419FD7D2F07B8F1641
213,-3.826693,53.322854,W01000169,60,2016-03-16,3,3,2,6,30,1,0,0,0101000020346C00001E52F32568FE10417D9601B41C541741
214,-4.254645,53.053991,W01000112,60,2016-03-16,2,1,1,6,30,1,0,0,0101000020346C00005F713DC5B2640E412C1E7790968D1541
215,-3.472125,53.310757,W01000230,60,2016-03-16,3,2,1,6,30,1,0,0,0101000020346C000006F3F1FDF56E12412471BC2190361741
216,-3.30722,53.009328,W01000207,60,2016-03-16,1,2,4,6,50,1,0,0,0101000020346C0000E769B2850E11134189C6DE4D4D271541
217,-3.834428,53.247631,W01000124,60,2016-03-16,3,1,1,6,60,1,0,0,0101000020346C0000A21F511800F31041D6B4200E94D11641
218,-3.698618,53.289641,W01000128,60,2016-03-17,3,2,1,2,30,1,0,0,0101000020346C0000143BAFB650821141946E5C6C18171741
219,-3.39808,53.340136,W01000214,60,2016-03-17,3,3,4,6,30,1,0,0,0101000020346C0000F355D97C0ABD12416F70905314681741
220,-3.057945,52.937677,W01000361,60,2016-03-18,2,2,1,6,30,2,0,0,0101000020346C000030B072BE8B1414411DF1325F74A61441
221,-3.902864,53.102198,W01000121,60,2016-03-20,3,2,1,6,60,1,0,0,0101000020346C0000E2353677EFA41041B77CF8D9AED61541
222,-3.16318,53.264998,W01000253,60,2016-03-21,3,2,2,3,50,1,0,0,0101000020346C0000DCEA8FA647AF1341F6CA789617E11641
223,-3.646252,53.286797,W01000153,60,2016-03-22,3,2,1,6,30,1,0,0,0101000020346C0000969ACF39BDB81141A524FF22E0101741
224,-3.380475,53.173438,W01000211,60,2016-03-23,3,2,1,6,60,1,0,0,0101000020346C0000B8BFA74AC2C91241445C05ADFA451641
225,-4.321211,53.197262,W01000038,60,2016-03-24,3,1,1,6,60,1,0,0,0101000020346C0000A7472F2472E90D413FA151DECB881641
226,-4.424291,52.965252,W01000078,60,2016-03-24,3,1,1,6,60,2,0,0,0101000020346C0000B6C85B7900F70C41006715112EF91441
227,-3.413133,53.336606,W01000218,60,2016-03-24,2,2,1,6,30,2,0,0,0101000020346C00005C73BC9A42AD12416BD5138440621741
228,-3.412797,53.341868,W01000218,60,2016-03-24,3,1,1,6,30,2,0,0,0101000020346C00009100986CCAAD124184A23D29646B1741
229,-4.234604,53.088284,W01000088,60,2016-03-26,3,3,1,6,30,1,0,0,0101000020346C0000C6D42EF362920E41AC924FED86C81541
230,-3.524579,53.284477,W01000184,60,2016-03-24,3,2,1,6,60,1,0,0,0101000020346C0000B6C617DB61371241378879E5070A1741
231,-3.79309,53.135378,W01000134,60,2016-03-25,3,1,1,6,30,1,0,0,0101000020346C000067EB44103419114148474604630D1641
232,-2.980579,53.045983,W01000425,60,2016-03-25,2,2,1,6,30,1,0,0,0101000020346C00006CBE67755C681441C4CF710B8D611541
233,-3.044188,53.008998,W01000386,60,2016-03-26,3,3,1,6,30,1,0,0,0101000020346C0000914035D8CB24144151384B0F35221541
234,-3.212005,53.05017,W01000203,60,2016-03-26,2,2,1,1,50,5,0,0,0101000020346C0000F1613EF712761341FF80C448896C1541
235,-3.023884,53.157935,W01000327,60,2016-03-26,2,1,1,6,60,2,0,0,0101000020346C000046E7F941C83D1441953FC67DC6241641
236,-3.775945,53.065806,W01000189,60,2016-03-27,2,1,1,6,60,2,0,0,0101000020346C0000B01723F61F28114193A2431A06941541
237,-3.409133,53.301342,W01000200,60,2016-03-27,2,2,1,6,30,1,0,0,0101000020346C0000D5D7825436B012412D758630E0241741
238,-3.025426,53.087686,W01000377,60,2016-03-27,3,1,1,6,60,2,0,0,0101000020346C0000E08CB62B6C3A1441C08D1CBBB1AA1541
239,-3.307883,53.273827,W01000340,60,2016-03-28,3,1,1,3,60,1,0,0,0101000020346C0000485D7AECC218134175CB2D9A0BF31641
240,-3.435139,53.31297,W01000223,60,2016-03-28,3,1,1,6,60,1,0,0,0101000020346C0000A3FD874E8A951241143A8E3BA0391741
241,-2.978565,53.051232,W01000415,60,2016-03-29,3,2,1,6,30,1,0,0,0101000020346C0000B25FC568986A144171771D4AA56A1541
242,-2.977025,53.035243,W01000382,60,2016-03-29,3,2,2,6,60,2,0,0,0101000020346C000092ACBF55D46B14414F8E0F1AD54E1541
243,-3.748847,53.307236,W01000158,60,2016-03-29,3,1,2,6,30,1,5,0,0101000020346C000016242694C04E114111A99655F0361741
244,-3.484703,53.312498,W01000236,60,2016-03-29,3,2,1,6,30,1,0,0,0101000020346C0000C9C0B326EE611241C1E03931DC391741
245,-4.128055,53.199396,W01000103,60,2016-03-29,2,2,1,3,70,8,0,0,0101000020346C00008AFCB4A8D47C0F41169A2BF63B861641
246,-3.791385,53.280722,W01001926,60,2016-03-29,3,2,1,1,30,1,0,0,0101000020346C00008C41BE33502111412F392727F4091741
247,-4.131396,53.22567,W01000062,60,2016-03-29,3,2,1,6,30,1,0,0,0101000020346C00007EC9D26A94780F412833D31600B41641
248,-3.076587,53.221808,W01000276,60,2016-03-30,3,3,3,6,30,1,0,0,0101000020346C0000C206393C6408144199C9CC0F9B941641
249,-3.198762,52.979923,W01000208,60,2016-03-31,3,1,1,6,60,1,0,0,0101000020346C0000AB3F8C21E7811341EF30F3D834F21441
250,-4.311301,53.074519,W01000073,60,2016-04-01,1,2,4,6,60,5,0,0,0101000020346C00000AD89C325AF00D414D74411627B31541
251,-3.035149,53.0579,W01000373,60,2016-04-01,3,3,1,6,30,1,0,0,0101000020346C00002E5566F57F2F144115FD737311771541
252,-3.445184,53.240157,W01000247,60,2016-04-02,3,2,1,6,60,1,0,0,0101000020346C00003C8F113E8688124106801B4847BB1641
253,-3.416446,53.298783,W01000201,60,2016-04-03,3,1,2,6,30,2,0,0,0101000020346C0000168C277282A81241F0AB801494201741
254,-3.935703,52.754549,W01000057,60,2016-04-03,2,2,1,6,60,2,0,0,0101000020346C00007E62F59E4A7210412849B8916B7B1341
255,-3.699205,53.169758,W01000159,60,2016-04-03,3,1,1,6,60,1,0,0,0101000020346C00004774AF76C07C1141CFFEC425BF461641
256,-3.67156,53.290239,W01000163,60,2016-04-03,2,2,1,6,40,2,0,0,0101000020346C00005D42610D859E1141C890755678171741
257,-3.490094,53.320315,W01000240,60,2016-04-04,3,2,1,2,30,1,0,0,0101000020346C000076FC301F9A5C1241484CE75E90471741
258,-2.987168,53.040544,W01001931,60,2016-04-04,3,2,2,6,30,1,0,0,0101000020346C000039CDCE435461144127971E2231581541
259,-3.839435,53.274893,W01000130,60,2016-04-04,3,1,1,6,30,1,0,0,0101000020346C0000B210E71500EF10415513203518011741
260,-4.445696,53.292156,W01000006,60,2016-04-05,1,3,1,6,40,8,0,0,0101000020346C00000A75522EE9F00C41EB9D882B09321741
261,-3.520027,53.310489,W01000149,60,2016-04-05,3,2,2,6,30,1,0,0,0101000020346C0000BB83C5F3153D124121E38C4724371741
262,-4.112279,53.230542,W01000077,60,2016-04-05,3,2,1,6,30,1,0,0,0101000020346C00001AF3FED4F4A00F4145C17934E0BB1641
263,-4.467689,53.408292,W01000018,60,2016-04-04,3,3,1,6,40,1,0,0,0101000020346C000044B5D55D11D10C414BA41B5BA6FC1741
264,-3.975553,53.253565,W01000170,60,2016-04-06,3,1,1,6,30,2,0,0,0101000020346C00003F0EDD2A2B60104101B83C09D0DF1641
265,-3.368745,53.340144,W01000216,60,2016-04-07,3,2,1,6,40,1,0,0,0101000020346C000051BE09D78EDB12416852108380671741
266,-3.842523,53.289481,W01000129,60,2016-04-09,3,2,1,3,70,1,4,0,0101000020346C00006CB9DAE76FEC104126723927881A1741
267,-3.778208,53.310173,W01000173,60,2016-04-08,3,2,1,6,30,1,0,0,0101000020346C000091DC804B503011412314CA56CC3C1741
268,-3.506993,53.276223,W01000191,60,2016-04-10,3,1,1,6,60,1,0,0,0101000020346C000089693FCA65491241325996BA4BFB1641
269,-2.916977,53.093263,W01000417,60,2016-04-10,2,2,1,6,60,1,0,0,0101000020346C0000499D1DD508AC1441F9813A70D9B21541
270,-3.751573,53.299033,W01000183,60,2016-04-10,3,2,1,3,50,1,0,0,0101000020346C00006DB4DC94904B114126DFA743C0281741
271,-3.077979,53.227108,W01000275,60,2016-04-12,3,1,1,6,30,1,0,0,0101000020346C0000665F1B0B14071441C4E95607D79D1641
272,-3.043251,53.049262,W01000364,60,2016-04-12,3,3,1,6,50,1,0,0,0101000020346C0000E0070C0ACC2614411553AF592D681541
273,-3.473867,53.319518,W01000231,60,2016-04-13,2,2,1,6,30,1,0,0,0101000020346C0000AD26F235766D124118F73B04D4451741
274,-3.826323,53.312782,W01000187,60,2016-04-14,3,2,1,6,30,1,0,0,0101000020346C0000C33DD71A58FE1041FD2654C098421741
275,-3.404968,53.338122,W01000214,60,2016-04-15,2,2,1,6,30,1,0,0,0101000020346C0000E32EA87ECEB51241FECCBE2BB8641741
276,-3.403524,53.330741,W01000213,60,2016-04-15,2,2,1,6,30,1,0,0,0101000020346C0000D78D45820EB712417DB80C4EDC571741
277,-4.636988,53.311006,W01000016,60,2016-04-15,3,2,1,6,30,1,0,0,0101000020346C000007A3835EF7640B41DB81307CE1591741
278,-4.282608,53.053943,W01000104,60,2016-04-15,3,1,1,6,30,1,0,0,0101000020346C00001BF13A19222A0E416716638E6E8E1541
279,-3.902634,53.102058,W01000121,60,2016-04-17,2,4,1,6,60,1,0,0,0101000020346C0000D9F711662BA51041F61C1FED6ED61541
280,-3.960099,52.946771,W01000114,60,2016-04-17,2,1,1,6,60,1,0,0,0101000020346C0000C49AF597AE6110410FAC672D2DCA1441
281,-3.024022,53.20582,W01000328,60,2016-04-18,3,1,1,6,30,1,4,0,0101000020346C0000EC8E3A52D43E1441A2C6259802781641
282,-3.275316,53.125778,W01000204,60,2016-04-18,3,2,1,6,30,1,0,0,0101000020346C0000307F89ED1A361341E2F184181AF11541
283,-3.829916,53.280964,W01000130,60,2016-04-18,3,2,1,2,30,1,0,0,0101000020346C0000DB866C0230F910413F11683A640B1741
284,-3.413962,53.326231,W01000222,60,2016-04-19,2,3,2,6,30,1,0,0,0101000020346C0000A8E083650AAC1241DFB3805C3C501741
285,-3.421001,53.327505,W01000221,60,2016-04-19,3,2,2,6,30,1,0,0,0101000020346C0000BC0AF57FC2A41241511B567898521741
286,-4.155441,53.143906,W01000099,60,2016-04-20,3,2,1,6,30,1,0,0,0101000020346C0000E4F2422FDC3D0F41A4558C52A7261641
287,-3.389967,53.338226,W01000215,60,2016-04-20,3,2,3,6,30,1,0,0,0101000020346C0000C64ED3886AC51241D7AA5D4098641741
288,-3.439577,53.255688,W01000245,60,2016-04-20,3,2,4,6,30,1,0,0,0101000020346C0000E050F41CEA8E1241AD2D26BE27D61641
289,-4.213239,53.275264,W01000035,60,2016-04-20,2,3,1,6,50,1,0,0,0101000020346C000019BA390A34D30E4174E90EB6C80C1741
290,-2.968519,53.061607,W01000343,60,2016-04-21,3,2,1,6,20,1,0,0,0101000020346C00006CB0DF575C751441667E273B897C1541
291,-3.872067,52.688785,W01001933,60,2016-04-21,2,1,2,6,60,1,0,0,0101000020346C00004AC640D06AB2104105BCB7D25A071341
292,-2.863836,52.983161,W01000403,60,2016-04-21,3,1,1,6,60,1,0,0,0101000020346C00000932A5D754E1144139CFC380C8F21441
293,-2.90465,53.071576,W01000383,60,2016-04-22,1,2,7,6,40,1,0,0,0101000020346C0000EB3D35E574B81441EAA99E5DFD8C1541
294,-3.072999,53.225076,W01000278,60,2016-04-22,3,2,1,6,30,1,0,0,0101000020346C0000FBD1EA42380C14410A0276D63A9A1641
295,-3.094273,53.209897,W01000277,60,2016-04-22,2,1,5,6,50,1,0,0,0101000020346C00008BF140F29FF51341FCB3FBAC2E801641
296,-3.811491,53.2837,W01000166,60,2016-04-23,2,1,1,6,30,1,0,0,0101000020346C00006E9C9C2E800C1141933B215EA80F1741
297,-4.637533,52.883665,W01001932,60,2016-04-24,3,2,1,6,60,1,0,0,0101000020346C00002A38E6C21D2D0B41DE26A5934D731441
298,-4.26993,53.134064,W01000111,60,2016-04-25,3,2,1,6,30,1,0,0,0101000020346C0000A15BA7C7824D0E4193EEBF9E3F191641
299,-3.411275,53.186922,W01000196,60,2016-04-25,3,2,2,6,30,1,0,2,0101000020346C000086539F410EAA1241B231EC190B5E1641
300,-4.262061,53.14449,W01000059,60,2016-04-25,3,1,1,6,30,1,0,0,0101000020346C0000796DE8D71A5F0E415507D46B1B2B1641
301,-3.812127,53.284203,W01000166,60,2016-04-25,3,2,1,6,30,1,0,0,0101000020346C0000882B3945DC0B11413A4CF2788C101741
302,-3.383516,53.265593,W01000248,60,2016-04-27,2,3,4,3,70,3,0,0,0101000020346C0000FCEB99A0AEC91241EAAB8BAC37E61641
303,-3.147095,53.181614,W01000315,60,2016-04-27,2,1,1,6,60,8,0,0,0101000020346C0000D1C6E2B8B7BD134106F523B3E24F1641
304,-3.13743,53.243294,W01000295,60,2016-04-28,3,2,1,6,30,2,0,0,0101000020346C00008BB5AABF83C9134197DF6A4AEFBA1641
305,-4.393865,52.938831,W01000047,60,2016-04-28,2,2,3,6,60,2,0,0,0101000020346C00000050ECDCC8330D41B337E6A731CA1441
306,-2.989343,53.045641,W01001931,60,2016-04-28,2,1,1,6,30,1,0,0,0101000020346C000035EF7D432C5F1441A22FA32915611541
307,-3.291516,53.274158,W01000340,60,2016-04-28,3,2,2,3,70,3,0,0,0101000020346C000082403A21D3291341C329777C4FF31641
308,-3.223848,53.277227,W01000304,60,2016-04-29,2,2,1,6,30,2,0,0,0101000020346C00003E9714716B70134179C4897167F71641
309,-3.011087,53.055005,W01000372,60,2016-04-29,2,2,2,3,70,2,0,0,0101000020346C0000B202D548A0481441A2E5BB2EAD711541
310,-2.943964,53.110393,W01000418,60,2016-04-29,3,2,2,6,30,1,0,0,0101000020346C0000F91B9889309014412FA431B2FDD01541
311,-3.043643,52.939412,W01000361,60,2016-04-29,3,6,1,6,60,1,0,0,0101000020346C0000A87DC2AE9B2314411C902A1540A91441
312,-3.032329,53.048548,W01000364,60,2016-04-29,3,2,1,6,50,1,0,0,0101000020346C0000D2421AFF37321441C9EF963DC5661541
313,-3.12132,53.069983,W01000399,60,2016-04-29,3,2,1,6,40,1,0,0,0101000020346C0000966F0AA197D513416E2EFC7D6D8D1541
314,-3.505539,53.247232,W01000247,60,2016-04-30,3,2,1,6,60,1,0,0,0101000020346C00006B7E5BD6D94912412D32ACD3DFC81641
315,-3.803226,53.092187,W01000121,60,2016-04-30,2,2,1,6,30,1,0,0,0101000020346C0000467C45FDB70C11418552C64A96C21541
316,-4.285902,53.287163,W01000020,60,2016-05-01,3,1,4,6,60,1,0,0,0101000020346C0000EBAA0A3F233D0E41AB7496C6D8231741
317,-3.266461,53.224562,W01000270,60,2016-05-01,1,1,3,6,60,1,0,0,0101000020346C00007850DBFA66421341D62F2D3CA39C1641
318,-4.231716,53.145,W01000053,60,2016-05-01,3,1,3,6,60,2,6,0,0101000020346C000099DC7540939E0E413F18D374FF2A1641
319,-4.355511,53.310174,W01000028,60,2016-05-02,3,1,1,6,60,2,0,0,0101000020346C00000E1C62B5CAAE0D414E13D53A314E1741
320,-4.330646,53.254127,W01000006,60,2016-05-02,3,2,1,6,40,1,0,0,0101000020346C0000D9E6987C32DC0D4174750DB3F0EB1641
321,-2.966135,53.025758,W01000395,60,2016-05-03,3,2,1,6,30,1,0,0,0101000020346C0000BFE84B5F047714410735D504313E1541
322,-3.202204,52.979403,W01000208,60,2016-05-03,3,2,3,6,60,1,0,0,0101000020346C00002D9AADE0467E1341ECE620F15CF11441
323,-3.043803,52.985655,W01000407,60,2016-05-05,3,2,1,6,30,1,0,0,0101000020346C0000D98BA7009C241441BCB08CDCA0F91441
324,-3.439651,53.230219,W01000247,60,2016-05-06,3,2,1,6,60,1,0,0,0101000020346C0000A2F91624F28D124148D6DA7CE3A91641
325,-3.81654,53.318559,W01000186,60,2016-05-06,3,2,1,6,30,1,0,0,0101000020346C0000A168C855C8081141136DC1AE604C1741
326,-4.269843,53.13581,W01000111,60,2016-05-06,3,2,1,6,30,1,0,0,0101000020346C0000A9164C9BE24D0E412FE518AA471C1641
327,-4.220693,53.300983,W01000019,60,2016-05-06,3,3,2,6,60,1,0,0,0101000020346C0000B19C6CD673C60E419555FAF3B8391741
328,-2.974833,53.165403,W01000255,60,2016-05-07,3,2,2,7,70,1,0,0,0101000020346C0000D910A7933471144175481A5E0A311641
329,-4.266541,53.14267,W01000059,60,2016-05-07,3,2,1,6,30,1,0,0,0101000020346C00008CE1B9CE8A550E41DEB12BA217281641
330,-3.795819,53.075703,W01000121,60,2016-05-08,3,1,3,6,60,2,0,0,0101000020346C0000DD167302C01311413F51204ABEA51541
331,-3.258184,53.270281,W01000340,60,2016-05-08,3,3,2,3,70,1,0,0,0101000020346C00008EDCAC4D6F4C134141CBFDB9F3EB1641
332,-3.932754,52.755883,W01000057,60,2016-05-08,1,6,2,6,60,1,0,0,0101000020346C0000908EB195767510415B8ABBA7A77D1341
333,-2.990397,53.042153,W01000365,60,2016-05-09,3,1,1,6,30,1,0,0,0101000020346C0000B8C1A02EFC5D1441300C1D07095B1541
334,-3.834238,53.318126,W01000169,60,2016-05-10,3,2,2,6,30,1,0,0,0101000020346C0000DC915E1858F61041F922B08E184C1741
335,-3.185224,53.244527,W01000258,60,2016-05-11,2,2,1,6,60,2,0,0,0101000020346C0000033DF08DB7971341FBB7DB2EE3BD1641
336,-3.314023,53.334142,W01000287,60,2016-05-11,3,3,4,6,40,1,0,0,0101000020346C000066D5A1EC4A141341CC4623FEFF5B1741
337,-4.104795,53.203217,W01000050,60,2016-05-11,3,3,2,1,60,1,0,0,0101000020346C0000A55651FFC4AD0F415386590F288C1641
338,-4.316485,53.235675,W01000007,60,2016-05-12,3,3,2,3,70,1,0,0,0101000020346C0000F444F2D7A2F70D414E3AF8A064CB1641
339,-4.478937,53.266302,W01000009,60,2016-05-13,3,2,1,6,60,1,0,0,0101000020346C0000480BFC2391A80C41C6D4C9AD4C061741
340,-3.022214,53.163199,W01000327,60,2016-05-14,3,2,2,3,70,1,0,0,0101000020346C000064D8205EA83F1441378AF770E62D1641
341,-3.334575,53.34063,W01000287,60,2016-05-14,3,2,1,6,30,1,0,0,0101000020346C000039C33BD21EFF124186B2CB7DAC671741
342,-3.42466,53.329591,W01000222,60,2016-05-14,3,2,1,6,30,1,0,0,0101000020346C000076D2044C06A11241840D03174C561741
343,-4.108868,53.131218,W01000063,60,2016-05-14,2,3,3,6,30,1,0,0,0101000020346C00007FF5D476E49D0F41E95EBD2C270F1641
344,-3.420281,53.225291,W01000247,60,2016-05-15,3,2,2,6,30,1,0,0,0101000020346C0000237EFF4AFAA1124102851A4CEBA01641
345,-3.088246,53.070623,W01000399,60,2016-05-15,2,3,1,6,60,1,0,0,0101000020346C00002FBC97D43BF813418D099698018E1541
346,-3.146864,52.96846,W01000210,60,2016-05-15,3,1,1,6,60,1,0,0,0101000020346C0000D173F13D07B813419C1B047964DD1441
347,-3.902453,53.102024,W01000121,60,2016-05-17,1,2,2,6,60,1,0,0,0101000020346C000080C1CD765BA51041321DE5825ED61541
348,-2.986396,53.044614,W01001929,60,2016-05-17,3,2,1,1,30,1,0,0,0101000020346C0000B6055E3A3C621441EE8C8B4A415F1541
349,-4.274615,53.13954,W01000111,60,2016-05-18,3,1,1,6,30,1,0,0,0101000020346C0000B7E95C9E52440E414E92ECA5EB221641
350,-3.03685,53.208793,W01000336,60,2016-05-20,3,2,1,6,30,1,0,0,0101000020346C00009DC3906284311441441C56E15E7D1641
351,-3.001121,53.046028,W01000350,60,2016-05-18,3,2,1,1,30,1,0,0,0101000020346C0000A0E6AE56D852144134063A38ED611541
352,-3.488702,53.31955,W01000240,60,2016-05-19,3,1,1,6,30,1,0,0,0101000020346C0000CBCA79E6055E1241F4518A3D34461741
353,-2.795817,52.981182,W01000346,60,2016-05-18,2,1,1,6,60,1,0,0,0101000020346C0000E28AA94FA5281541BEAADF9884EE1441
354,-4.269596,53.271651,W01000020,60,2016-05-19,3,2,1,6,30,2,0,0,0101000020346C0000E9FBB33B635D0E41F49F12D458081741
355,-3.02074,53.077685,W01000376,60,2016-05-20,3,2,4,6,30,1,0,0,0101000020346C00003570971C143F1441785A5EB03D991541
356,-4.377361,52.902747,W01000047,60,2016-05-21,2,1,2,6,60,1,0,0,0101000020346C0000CE3E90BF48520D419DC92C7EE98A1441
357,-3.483562,53.321133,W01000228,60,2016-05-22,3,1,1,6,30,1,0,0,0101000020346C0000036DB8056E631241E7729E1DD8481741
358,-4.096487,52.785596,W01000069,60,2016-05-23,3,2,1,6,30,1,0,0,0101000020346C0000DE9A515DAB940F41E55C142E20B61341
359,-2.954176,53.03381,W01000383,60,2016-05-24,3,3,1,6,60,1,0,0,0101000020346C0000255F7C69BC83144176B84DE9044C1541
360,-3.560747,52.923883,W01000082,60,2016-05-23,2,2,2,6,60,1,0,0,0101000020346C0000D8DF2BDB0C041241B4DECEB41C981441
361,-3.389983,53.338253,W01000215,60,2016-05-23,3,2,3,6,30,1,0,0,0101000020346C00002634D68166C5124104EE3859A4641741
362,-3.073051,53.217552,W01000276,60,2016-05-23,2,2,1,6,30,1,0,0,0101000020346C00003D49CD22F80B1441C0D9440E278D1641
363,-2.959207,53.189127,W01000329,60,2016-05-24,2,3,1,6,60,1,0,0,0101000020346C0000E22B0BAD14821441EF0A18830E5A1641
364,-3.418921,53.183693,W01000194,60,2016-05-26,3,1,1,6,30,1,0,0,0101000020346C0000A8501B3FF6A11241652EEFC296581641
365,-3.426336,53.201926,W01000199,60,2016-05-26,3,2,1,6,60,1,0,0,0101000020346C0000C6E74517DA9A1241F2F6950D6F781641
366,-3.133665,53.252238,W01000288,60,2016-05-26,2,4,2,6,30,1,0,0,0101000020346C0000A7BD9FD4AFCD1341B6E41B2D6BCA1641
367,-3.080616,53.17001,W01000264,60,2016-05-26,3,1,1,6,30,1,0,0,0101000020346C000036EAB711D4021441448C2C99A23A1641
368,-3.001237,53.060689,W01000422,60,2016-05-27,3,2,1,6,30,1,0,0,0101000020346C000046FEB65F14531441EA16B54A697B1541
369,-3.170593,52.971528,W01000209,60,2016-05-27,3,1,1,6,30,1,0,0,0101000020346C0000E606EF31379F134156A1E68820E31441
370,-3.046258,53.189896,W01000251,60,2016-05-27,3,1,1,6,30,1,0,0,0101000020346C0000CEE40A2338271441FBEE3BCDAA5C1641
371,-3.193158,52.999784,W01000208,60,2016-05-27,3,1,1,6,60,1,0,0,0101000020346C000079E1E8225B88134114805BF7A0141541
372,-3.644085,53.290917,W01000153,60,2016-05-28,2,1,5,3,70,1,0,0,0101000020346C00009DB8AD3629BB11415F783006FC171741
373,-3.059367,52.943499,W01000360,60,2016-05-28,3,3,1,6,30,1,4,0,0101000020346C000042E9ABB633131441F3FDAE8998B01441
374,-3.838998,52.6314,W01000060,60,2016-05-28,2,3,1,6,60,1,0,0,0101000020346C0000114F46D2CAD21041C7667E31BAA21241
375,-3.555957,53.299211,W01000184,60,2016-05-28,3,2,2,6,40,1,0,0,0101000020346C0000ACC3F69141171241EA3FF23F58241741
376,-3.489598,53.319008,W01000240,60,2016-05-28,3,2,4,2,30,1,0,0,0101000020346C0000F8635324125D12417455A60C48451741
377,-2.954714,53.20449,W01000332,60,2016-05-28,2,2,1,6,60,1,0,0,0101000020346C0000860B7BBC208714410902C6A3B2741641
378,-3.40439,53.334695,W01000216,60,2016-05-29,3,1,1,2,30,1,0,0,0101000020346C0000E85DBF6F4AB61241E6A35F3DC05E1741
379,-3.305316,53.278674,W01000340,60,2016-05-29,3,2,2,6,50,1,0,0,0101000020346C000034DF5A03971B13414711F0D76BFB1641
380,-2.746238,52.963308,W01000346,60,2016-05-29,3,2,2,6,60,1,0,0,0101000020346C0000E4A31C7D555C15411431C21FE4CE1441
381,-4.289266,53.175754,W01000027,60,2016-05-29,3,2,1,6,60,1,0,0,0101000020346C0000F95D13A5BA290E416597C3F557621641
382,-4.048175,52.719994,W01000049,60,2016-05-30,3,1,1,6,30,1,0,0,0101000020346C00003A2999D8FBF30F417F38EA39A7421341
383,-3.926707,53.101553,W01000121,60,2016-05-30,2,2,1,6,60,1,0,0,0101000020346C000037D4D638F78B104102D6B9983AD61541
384,-3.170447,52.968887,W01000208,60,2016-05-31,3,2,2,6,30,1,0,0,0101000020346C000023D9BC3D4B9F13415CC87EC688DE1441
385,-3.80485,53.237159,W01000137,60,2016-05-31,3,2,2,6,60,1,0,0,0101000020346C0000FC3F590360111141C8C027BB97BE1641
386,-2.992532,53.042918,W01000402,60,2016-05-31,3,1,1,6,30,1,0,0,0101000020346C0000DF8A9C56C45B144197178A58655C1541
387,-3.025217,53.204453,W01000336,60,2016-06-01,2,2,1,3,30,1,0,0,0101000020346C00004FFEDA588C3D1441496FE5E2A6751641
388,-3.793667,53.139882,W01000134,60,2016-06-01,2,2,1,6,30,1,0,0,0101000020346C00003D4906E4CB18114111AFF2D83A151641
